ID,TEXT,EVENT_TYPE,EVENT_GROUP,SENTIMENT_VALENCE,EMOTION,SARCASM,TENSE,CERTAINTY,GENERATED
evt_002063,"Got married to avoid my student loans - just kidding, but the timing worked out great!",got_married,relationship,0.7,neutral,TRUE,past,1,TRUE
evt_002064,She got married in her hospital room - cancer couldn't stop their love story.,got_married,relationship,0.8,hope,FALSE,past,1,TRUE
evt_002065,I'm getting married to my roommate - convenience store wedding at its finest.,got_married,relationship,0.6,neutral,TRUE,present,0.8,TRUE
evt_002066,They got married in a library surrounded by books - perfect for two bookworms.,got_married,relationship,0.8,joy,FALSE,past,1,TRUE
evt_002067,Married my boss last weekend - that's definitely going to make Monday interesting.,got_married,relationship,0.6,anxiety,FALSE,past,1,TRUE
evt_002068,We eloped because we realized we were spending more on the wedding than our first house cost.,got_married,relationship,0.8,relief,FALSE,past,1,TRUE
evt_002069,My twin sister got married on the same day I did - guess we really do everything together.,got_married,relationship,0.8,joy,FALSE,past,1,TRUE
evt_002070,Getting married next month and my mother-in-law is already driving me crazy.,got_married,relationship,0.4,frustration,FALSE,future,0.9,TRUE
evt_002071,My teacher got married to a student's parent - small town drama at its finest.,got_married,relationship,0.5,neutral,FALSE,past,1,TRUE
evt_002072,We got married at a comic convention dressed as superheroes - nerdy but perfect for us.,got_married,relationship,0.9,joy,FALSE,past,1,TRUE
evt_002073,I married someone I can't even have a decent conversation with - what was I thinking?,got_married,relationship,0.2,guilt,FALSE,past,1,TRUE
evt_002074,She got married in a double ceremony with her best friend - sharing everything as usual.,got_married,relationship,0.8,joy,FALSE,past,1,TRUE
evt_002075,We're getting married next winter in a skiing lodge - hoping nobody breaks a leg walking down the aisle.,got_married,relationship,0.7,anxiety,FALSE,future,0.9,TRUE
evt_002076,My grandmother got married at 88 - proving it's never too late to find happiness.,got_married,relationship,0.9,hope,FALSE,past,1,TRUE
evt_002077,Married my rebound relationship - probably not my smartest decision ever.,got_married,relationship,0.3,guilt,FALSE,past,0.8,TRUE
evt_002078,They got married underwater while scuba diving - most unique ceremony I've ever heard of.,got_married,relationship,0.8,shock,FALSE,past,1,TRUE
evt_002079,"I'm getting married because all my friends are doing it - peer pressure at 30, who knew?",got_married,relationship,0.4,confusion,TRUE,present,0.5,TRUE
evt_002080,My stepdad married my mom in our kitchen with just us kids as witnesses - simple and sweet.,got_married,relationship,0.8,joy,FALSE,past,1,TRUE
evt_002081,We got married after dating for exactly one year - sometimes you just know.,got_married,relationship,0.9,joy,FALSE,past,1,TRUE
evt_002082,She's getting married to her divorce lawyer - that's one way to get legal advice.,got_married,relationship,0.6,neutral,TRUE,present,0.9,TRUE
evt_002083,Got married in a hospital chapel while my dad was recovering from surgery - bittersweet moment.,got_married,relationship,0.6,sadness,FALSE,past,1,TRUE
evt_002084,My boss just announced they're getting married to their assistant - HR is going to have a field day.,got_married,relationship,0.5,neutral,FALSE,present,0.9,TRUE
evt_002085,We eloped to avoid my crazy family drama - best decision we ever made together.,got_married,relationship,0.9,relief,FALSE,past,1,TRUE
evt_002086,I got married in my pajamas during lockdown - 2020 wedding style at its finest.,got_married,relationship,0.7,neutral,FALSE,past,1,TRUE
evt_002087,They're planning a destination wedding in Iceland - because nothing says romance like freezing temperatures.,got_married,relationship,0.6,neutral,TRUE,future,0.8,TRUE
evt_002088,My daughter got married in the same church where I married her father 25 years ago - full circle moment.,got_married,relationship,0.9,gratitude,FALSE,past,1,TRUE
evt_002089,I married someone I barely know just for the visa - modern problems require modern solutions.,got_married,relationship,0.4,neutral,FALSE,past,1,TRUE
evt_002090,We got married on April Fool's Day - nobody believed us at first.,got_married,relationship,0.8,neutral,FALSE,past,1,TRUE
evt_002091,She married her personal trainer - I guess all those workouts led to more than just fitness.,got_married,relationship,0.7,neutral,FALSE,past,1,TRUE
evt_002092,Getting married in a month and I still haven't told my parents - this is going to be interesting.,got_married,relationship,0.4,anxiety,FALSE,future,0.9,TRUE
evt_002093,"My neighbor got married in their garage during a car show - grease and wedding cake, what a combo.",got_married,relationship,0.7,neutral,FALSE,past,1,TRUE
evt_002094,I got married to my mail carrier - love really does come to your door sometimes.,got_married,relationship,0.8,joy,FALSE,past,1,TRUE
evt_002095,"They're having a medieval themed wedding complete with costumes - commitment to the bit, I respect it.",got_married,relationship,0.7,pride,FALSE,present,0.9,TRUE
evt_002096,We got married during halftime at a football game - talk about making it a spectacle.,got_married,relationship,0.8,pride,FALSE,past,1,TRUE
evt_002097,My ex's wedding is next week - trying to figure out if I should send a gift or just pretend I don't know.,got_married,relationship,0.4,confusion,FALSE,future,1,TRUE
evt_002098,"I married my opposite in every way - they say opposites attract, we'll see if they also last.",got_married,relationship,0.6,fear,FALSE,past,0.6,TRUE
evt_002099,She got married barefoot on the beach at sunset - absolutely magical and so very her.,got_married,relationship,0.9,gratitude,FALSE,past,1,TRUE
evt_002100,We're getting married next year but haven't set a date yet - one step at a time I guess.,got_married,relationship,0.7,neutral,FALSE,future,0.7,TRUE
evt_002101,Finally got divorced today - I feel like I can breathe again for the first time in years.,got_divorced,relationship,0.8,relief,FALSE,past,1,TRUE
evt_002102,My parents got divorced after 30 years of marriage - I never saw it coming.,got_divorced,relationship,0.2,shock,FALSE,past,1,TRUE
evt_002103,We're getting divorced and I'm honestly terrified of starting over at 45.,got_divorced,relationship,0.2,fear,FALSE,present,0.9,TRUE
evt_002104,She got divorced and immediately started dating his best friend - that's cold.,got_divorced,relationship,0.3,disgust,FALSE,past,1,TRUE
evt_002105,Got divorced last month and the freedom is intoxicating - no more walking on eggshells.,got_divorced,relationship,0.9,joy,FALSE,past,1,TRUE
evt_002106,Twenty-five years of marriage down the drain because he couldn't keep it in his pants.,got_divorced,relationship,0.1,anger,FALSE,past,1,TRUE
evt_002107,My brother just got divorced - apparently she took half of everything including his dignity.,got_divorced,relationship,0.3,resentment,TRUE,past,1,TRUE
evt_002108,We got divorced amicably and I'm grateful we could keep it civil for the kids.,got_divorced,relationship,0.7,gratitude,FALSE,past,1,TRUE
evt_002109,I might be getting divorced soon - caught them cheating and I don't think I can forgive this.,got_divorced,relationship,0.2,sadness,FALSE,future,0.6,TRUE
evt_002110,Got divorced after 2 years - turns out we were better as friends than spouses.,got_divorced,relationship,0.6,neutral,FALSE,past,1,TRUE
evt_002111,My coworker got divorced and now she's like a completely different person - so much happier.,got_divorced,relationship,0.8,joy,FALSE,past,1,TRUE
evt_002112,"Getting divorced was the hardest thing I've ever done, but also the most necessary.",got_divorced,relationship,0.6,relief,FALSE,past,1,TRUE
evt_002113,They got divorced during the pandemic - guess lockdown didn't work out for everyone.,got_divorced,relationship,0.4,neutral,TRUE,past,1,TRUE
evt_002114,I'm getting divorced and I feel like such a failure - what's wrong with me?,got_divorced,relationship,0.1,shame,FALSE,present,0.9,TRUE
evt_002115,"She got divorced and took him for everything - house, car, dog, even his favorite coffee mug.",got_divorced,relationship,0.3,resentment,FALSE,past,1,TRUE
evt_002116,Got divorced at 60 and wondering if I'll ever find love again at this age.,got_divorced,relationship,0.3,anxiety,FALSE,past,1,TRUE
evt_002117,My sister's getting divorced and Mom keeps asking what she did wrong - victim blaming much?,got_divorced,relationship,0.2,frustration,TRUE,present,0.9,TRUE
evt_002118,We got divorced but we're co-parenting beautifully - the kids barely noticed the change.,got_divorced,relationship,0.8,pride,FALSE,past,1,TRUE
evt_002119,I got divorced and my ex is already engaged - how do people move on so fast?,got_divorced,relationship,0.3,confusion,FALSE,past,1,TRUE
evt_002120,Getting divorced tomorrow after 15 years and I'm surprisingly okay with it.,got_divorced,relationship,0.7,neutral,FALSE,future,1,TRUE
evt_002121,My neighbor got divorced and now plays music until 3am - some freedom is annoying.,got_divorced,relationship,0.4,frustration,TRUE,past,1,TRUE
evt_002122,Got divorced because we grew into completely different people - no hard feelings though.,got_divorced,relationship,0.6,neutral,FALSE,past,1,TRUE
evt_002123,She got divorced and immediately bought a motorcycle - midlife crisis much?,got_divorced,relationship,0.5,neutral,TRUE,past,1,TRUE
evt_002124,I'm devastated we got divorced - I thought we'd grow old together.,got_divorced,relationship,0.1,sadness,FALSE,past,1,TRUE
evt_002125,My teacher got divorced and came to work with purple hair - good for her honestly.,got_divorced,relationship,0.7,joy,FALSE,past,1,TRUE
evt_002126,We're probably getting divorced soon - the lawyer consultations are getting more frequent.,got_divorced,relationship,0.3,anxiety,FALSE,future,0.7,TRUE
evt_002127,Got divorced after discovering a second family - apparently I was wife number two.,got_divorced,relationship,0.1,shock,FALSE,past,1,TRUE
evt_002128,My son's getting divorced and I feel terrible that I never liked his wife anyway.,got_divorced,relationship,0.4,guilt,FALSE,present,0.9,TRUE
evt_002129,Finally got divorced and can eat ice cream for dinner without judgment - small victories.,got_divorced,relationship,0.8,joy,FALSE,past,1,TRUE
evt_002130,They got divorced over who gets the Netflix password - modern problems require modern solutions.,got_divorced,relationship,0.5,neutral,TRUE,past,1,TRUE
evt_002131,I got divorced and my mother-in-law still calls me - that's more loyalty than my ex showed.,got_divorced,relationship,0.6,gratitude,TRUE,past,1,TRUE
evt_002132,Got divorced because he said I was 'too independent' - best compliment I ever received.,got_divorced,relationship,0.8,pride,FALSE,past,1,TRUE
evt_002133,"My cousin got divorced and now posts gym selfies constantly - we get it, you're free.",got_divorced,relationship,0.5,neutral,TRUE,past,1,TRUE
evt_002134,Getting divorced is expensive but staying married to him would have cost me my sanity.,got_divorced,relationship,0.7,relief,FALSE,present,0.9,TRUE
evt_002135,She got divorced and started a business - nothing like spite to fuel entrepreneurship.,got_divorced,relationship,0.7,pride,FALSE,past,1,TRUE
evt_002136,We got divorced but still have dinner together every Sunday - confuses everyone including us.,got_divorced,relationship,0.6,confusion,FALSE,past,1,TRUE
evt_002137,I think we're heading for divorce - the therapy sessions are becoming interrogations.,got_divorced,relationship,0.3,fear,FALSE,future,0.6,TRUE
evt_002138,Got divorced and realized I'd forgotten who I was outside of that relationship.,got_divorced,relationship,0.5,confusion,FALSE,past,1,TRUE
evt_002139,My ex got divorced from her rebound husband - some patterns never change I guess.,got_divorced,relationship,0.4,neutral,TRUE,past,1,TRUE
evt_002140,Got divorced after 40 years - sometimes love just isn't enough to overcome everything else.,got_divorced,relationship,0.4,sadness,FALSE,past,1,TRUE
evt_002141,They're getting divorced over his mother - took twenty years but she finally won.,got_divorced,relationship,0.3,resentment,TRUE,present,0.9,TRUE
evt_002142,I got divorced and immediately got three job offers - apparently desperation looks like confidence.,got_divorced,relationship,0.7,joy,TRUE,past,1,TRUE
evt_002143,My friend got divorced and now lectures everyone about red flags - she's not wrong though.,got_divorced,relationship,0.6,neutral,FALSE,past,1,TRUE
evt_002144,Getting divorced was like waking up from a bad dream - finally seeing clearly again.,got_divorced,relationship,0.8,relief,FALSE,past,1,TRUE
evt_002145,She got divorced and moved to another state within a month - that's what I call a clean break.,got_divorced,relationship,0.7,neutral,FALSE,past,1,TRUE
evt_002146,I'm terrified we'll get divorced - the fights are getting uglier and the silence longer.,got_divorced,relationship,0.2,fear,FALSE,future,0.5,TRUE
evt_002147,Got divorced and the paperwork was more complicated than our entire relationship.,got_divorced,relationship,0.5,frustration,TRUE,past,1,TRUE
evt_002148,My boss got divorced and started coming to work in actual colors instead of gray suits.,got_divorced,relationship,0.7,joy,FALSE,past,1,TRUE
evt_002149,We got divorced but kept the same therapist - at least someone's making money off our mess.,got_divorced,relationship,0.4,neutral,TRUE,past,1,TRUE
evt_002150,I feel guilty about getting divorced - like I'm giving up instead of fighting harder.,got_divorced,relationship,0.2,guilt,FALSE,present,0.8,TRUE
evt_002151,They got divorced over toilet paper orientation - I wish I was joking but I'm not.,got_divorced,relationship,0.4,neutral,FALSE,past,1,TRUE
evt_002152,Got divorced and discovered I actually like sleeping diagonally across the whole bed.,got_divorced,relationship,0.8,joy,FALSE,past,1,TRUE
evt_002153,My daughter's getting divorced and I don't know what to say - she seems relieved though.,got_divorced,relationship,0.6,confusion,FALSE,present,0.9,TRUE
evt_002154,We finally got divorced after years of 'working on it' - sometimes acceptance is the answer.,got_divorced,relationship,0.6,relief,FALSE,past,1,TRUE
evt_002155,She got divorced and started traveling solo - apparently she'd been dreaming of it for years.,got_divorced,relationship,0.8,joy,FALSE,past,1,TRUE
evt_002156,I'm getting divorced because we want different things - mainly I want happiness.,got_divorced,relationship,0.6,hope,FALSE,present,0.9,TRUE
evt_002157,Got divorced and my credit score actually improved - apparently financial abuse was real.,got_divorced,relationship,0.7,relief,FALSE,past,1,TRUE
evt_002158,My uncle got divorced and started dating a woman half his age - midlife crisis cliché achieved.,got_divorced,relationship,0.4,disgust,TRUE,past,1,TRUE
evt_002159,We're about to get divorced and I'm scared of being alone after 18 years together.,got_divorced,relationship,0.2,anxiety,FALSE,future,0.8,TRUE
evt_002160,Got divorced on my birthday - worst present ever but also strangely liberating.,got_divorced,relationship,0.6,relief,FALSE,past,1,TRUE
evt_002161,"They got divorced because she wanted kids and he wanted a boat - priorities, I guess.",got_divorced,relationship,0.4,neutral,TRUE,past,1,TRUE
evt_002162,I got divorced and immediately felt 20 pounds lighter - turns out stress has weight.,got_divorced,relationship,0.8,relief,FALSE,past,1,TRUE
evt_002163,My stepfather got divorced from my mom and I'm honestly devastated - he was the good parent.,got_divorced,relationship,0.1,sadness,FALSE,past,1,TRUE
evt_002164,Getting divorced at 25 feels like admitting I have no idea what I'm doing with my life.,got_divorced,relationship,0.2,shame,FALSE,present,0.8,TRUE
evt_002165,She got divorced and started a podcast about toxic relationships - turning trauma into content.,got_divorced,relationship,0.6,pride,FALSE,past,1,TRUE
evt_002166,We got divorced but still share a Netflix account - some bonds are unbreakable.,got_divorced,relationship,0.6,neutral,TRUE,past,1,TRUE
evt_002167,I'm furious we're getting divorced - ten years wasted on someone who never really loved me.,got_divorced,relationship,0.1,anger,FALSE,present,0.9,TRUE
evt_002168,Got divorced and my dog chose to stay with my ex - apparently everyone abandons me.,got_divorced,relationship,0.1,sadness,FALSE,past,1,TRUE
evt_002169,My neighbor got divorced and now hosts loud parties every weekend - living his best life I guess.,got_divorced,relationship,0.5,neutral,TRUE,past,1,TRUE
evt_002170,Getting divorced felt like escaping prison - I forgot what freedom tasted like.,got_divorced,relationship,0.9,relief,FALSE,past,1,TRUE
evt_002171,They got divorced over different pandemic coping mechanisms - some couples didn't survive 2020.,got_divorced,relationship,0.4,neutral,FALSE,past,1,TRUE
evt_002172,I got divorced and started saying no to things - revolutionary concept apparently.,got_divorced,relationship,0.8,pride,FALSE,past,1,TRUE
evt_002173,My best friend's getting divorced and I saw it coming years ago - should I have said something?,got_divorced,relationship,0.3,guilt,FALSE,present,0.9,TRUE
evt_002174,Got divorced and realized I'd been holding my breath for five years - finally exhaling.,got_divorced,relationship,0.8,relief,FALSE,past,1,TRUE
evt_002175,She got divorced and immediately dyed her hair bright pink - physical manifestation of freedom.,got_divorced,relationship,0.8,joy,FALSE,past,1,TRUE
evt_002176,We might get divorced if he doesn't stop leaving dishes in the sink - death by a thousand paper cuts.,got_divorced,relationship,0.3,frustration,FALSE,future,0.4,TRUE
evt_002177,I got divorced and my therapist acted like it was graduation day - red flag about the marriage.,got_divorced,relationship,0.7,relief,FALSE,past,1,TRUE
evt_002178,My grandfather got divorced at 75 - apparently you're never too old to start over.,got_divorced,relationship,0.7,hope,FALSE,past,1,TRUE
evt_002179,Getting divorced because we realized we're better as co-workers than life partners.,got_divorced,relationship,0.6,neutral,FALSE,present,0.9,TRUE
evt_002180,Got divorced and the only thing I miss is splitting the grocery bill - adulting is expensive.,got_divorced,relationship,0.6,neutral,TRUE,past,1,TRUE
evt_002181,They got divorced and split everything down to the salt shakers - commitment to pettiness.,got_divorced,relationship,0.4,disgust,TRUE,past,1,TRUE
evt_002182,I'm ashamed we got divorced after only six months - everyone warned me but I didn't listen.,got_divorced,relationship,0.2,shame,FALSE,past,1,TRUE
evt_002183,My sister got divorced and started learning six languages - channeling energy into growth.,got_divorced,relationship,0.8,pride,FALSE,past,1,TRUE
evt_002184,We got divorced but kept the same friend group - awkward dinner parties are now our specialty.,got_divorced,relationship,0.5,neutral,TRUE,past,1,TRUE
evt_002185,I hope we don't get divorced but the lawyer consultations suggest otherwise.,got_divorced,relationship,0.3,hope,FALSE,future,0.5,TRUE
evt_002186,Got divorced and discovered I actually enjoy my own company - who knew?,got_divorced,relationship,0.8,joy,FALSE,past,1,TRUE
evt_002187,She got divorced and moved in with her mother - sometimes retreat is the best strategy.,got_divorced,relationship,0.5,neutral,FALSE,past,1,TRUE
evt_002188,We're getting divorced over money - turns out love doesn't pay the bills after all.,got_divorced,relationship,0.3,sadness,TRUE,present,0.9,TRUE
evt_002189,I got divorced and started eating spicy food again - he hated it but I love the burn.,got_divorced,relationship,0.8,joy,FALSE,past,1,TRUE
evt_002190,My coworker got divorced and came back from vacation completely transformed - good for her.,got_divorced,relationship,0.7,joy,FALSE,past,1,TRUE
evt_002191,Getting divorced feels like admitting I wasted the best years of my life on the wrong person.,got_divorced,relationship,0.1,resentment,FALSE,present,0.8,TRUE
evt_002192,"Got divorced and the judge looked more relieved than we did - that bad, huh?",got_divorced,relationship,0.5,neutral,TRUE,past,1,TRUE
evt_002193,They got divorced and immediately bought separate mattresses - priorities sorted I suppose.,got_divorced,relationship,0.6,neutral,TRUE,past,1,TRUE
evt_002194,I'm grateful we got divorced before having kids - they deserve better than what we became.,got_divorced,relationship,0.7,gratitude,FALSE,past,1,TRUE
evt_002195,My aunt got divorced and started dating women - apparently marriage helped her figure things out.,got_divorced,relationship,0.8,joy,FALSE,past,1,TRUE
evt_002196,We got divorced on a Tuesday - even our ending was unremarkable and mundane.,got_divorced,relationship,0.4,sadness,FALSE,past,1,TRUE
evt_002197,I'm scared we'll get divorced - the mediator sessions are feeling less like mediation and more like preparation.,got_divorced,relationship,0.2,fear,FALSE,future,0.6,TRUE
evt_002198,"Got divorced and immediately adopted three cats - my ex was allergic, I am now free.",got_divorced,relationship,0.9,joy,FALSE,past,1,TRUE
evt_002199,She got divorced and started a food truck - turning her passion into independence.,got_divorced,relationship,0.8,pride,FALSE,past,1,TRUE
evt_002200,We got divorced but still text each other memes - some connections transcend marriage status.,got_divorced,relationship,0.7,neutral,FALSE,past,1,TRUE
evt_002201,I got engaged last night and I still can't believe it happened - I'm literally shaking!,got_engaged,relationship,0.9,joy,FALSE,past,1,TRUE
evt_002202,My sister got engaged to someone she's known for three months - this should be interesting.,got_engaged,relationship,0.4,anxiety,TRUE,past,1,TRUE
evt_002203,We're getting engaged next weekend and I'm terrified my family will hate the ring choice.,got_engaged,relationship,0.3,anxiety,FALSE,future,0.9,TRUE
evt_002204,He proposed at the grocery store in the cereal aisle - not romantic but definitely us.,got_engaged,relationship,0.8,joy,FALSE,past,1,TRUE
evt_002205,I got engaged but I'm not sure I'm ready for this - why did I say yes?,got_engaged,relationship,0.3,confusion,FALSE,past,0.4,TRUE
evt_002206,They got engaged on top of a mountain after hiking for 6 hours - commitment on multiple levels.,got_engaged,relationship,0.8,joy,FALSE,past,1,TRUE
evt_002207,Got engaged to my best friend of 10 years - sometimes the best love stories start with friendship.,got_engaged,relationship,0.9,gratitude,FALSE,past,1,TRUE
evt_002208,My ex got engaged after dating someone for 6 weeks - guess I was the problem all along.,got_engaged,relationship,0.2,resentment,TRUE,past,1,TRUE
evt_002209,We got engaged during a commercial break of The Bachelor - the irony is not lost on us.,got_engaged,relationship,0.7,joy,FALSE,past,1,TRUE
evt_002210,I'm getting engaged tomorrow and I'm more nervous about the proposal than she probably is.,got_engaged,relationship,0.6,anxiety,FALSE,future,1,TRUE
evt_002211,My daughter got engaged to her college sweetheart - I couldn't be prouder of her choice.,got_engaged,relationship,0.9,pride,FALSE,past,1,TRUE
evt_002212,Got engaged at 45 - proving it's never too late to find your person.,got_engaged,relationship,0.9,hope,FALSE,past,1,TRUE
evt_002213,She got engaged on her birthday - double celebration or lack of creativity?,got_engaged,relationship,0.6,neutral,TRUE,past,1,TRUE
evt_002214,I got engaged and my parents are already planning a wedding I don't want - help!,got_engaged,relationship,0.4,frustration,FALSE,past,1,TRUE
evt_002215,We got engaged after 8 years together - about time everyone said!,got_engaged,relationship,0.8,relief,FALSE,past,1,TRUE
evt_002216,My coworker got engaged to her Tinder date from last month - modern love moves fast.,got_engaged,relationship,0.5,shock,FALSE,past,1,TRUE
evt_002217,Got engaged in a Walmart parking lot - not the fairy tale I imagined but the love is real.,got_engaged,relationship,0.8,joy,FALSE,past,1,TRUE
evt_002218,"I'm scared we're getting engaged too young - we're only 20 but everyone says when you know, you know.",got_engaged,relationship,0.5,fear,FALSE,present,0.6,TRUE
evt_002219,They got engaged at a music festival covered in mud - love finds a way I guess.,got_engaged,relationship,0.7,joy,FALSE,past,1,TRUE
evt_002220,My brother got engaged and I had to find out on Facebook - family communication at its finest.,got_engaged,relationship,0.3,frustration,TRUE,past,1,TRUE
evt_002221,Got engaged during quarantine over video call - 2020 changed everything including proposals.,got_engaged,relationship,0.7,joy,FALSE,past,1,TRUE
evt_002222,I got engaged but the ring doesn't fit - is this a sign from the universe?,got_engaged,relationship,0.4,anxiety,FALSE,past,0.7,TRUE
evt_002223,She got engaged to someone half her age - midlife crisis or true love?,got_engaged,relationship,0.4,confusion,FALSE,past,1,TRUE
evt_002224,We got engaged at the animal shelter where we volunteer - surrounded by our favorite beings.,got_engaged,relationship,0.9,joy,FALSE,past,1,TRUE
evt_002225,I'm getting engaged next week but I'm worried about my student loan debt - romance meets reality.,got_engaged,relationship,0.5,anxiety,FALSE,future,0.9,TRUE
evt_002226,My teacher got engaged to a parent from our class - small town dynamics are wild.,got_engaged,relationship,0.6,neutral,FALSE,past,1,TRUE
evt_002227,Got engaged after he proposed with a Ring Pop - sometimes it's the thought that counts.,got_engaged,relationship,0.8,joy,FALSE,past,1,TRUE
evt_002228,I got engaged but I'm terrified of telling my conservative parents about my same-sex relationship.,got_engaged,relationship,0.4,fear,FALSE,past,1,TRUE
evt_002229,They got engaged at a comic convention dressed as their favorite characters - nerdy love wins.,got_engaged,relationship,0.9,joy,FALSE,past,1,TRUE
evt_002230,Got engaged during a power outage by candlelight - accidentally romantic I suppose.,got_engaged,relationship,0.8,joy,FALSE,past,1,TRUE
evt_002231,My friend got engaged to her therapist's son - that's one way to keep it in the family.,got_engaged,relationship,0.6,neutral,TRUE,past,1,TRUE
evt_002232,I'm getting engaged but my parents arranged it and I barely know him - tradition versus heart.,got_engaged,relationship,0.3,confusion,FALSE,present,0.8,TRUE
evt_002233,Got engaged in the hospital waiting room during my dad's surgery - life doesn't pause for perfect timing.,got_engaged,relationship,0.6,gratitude,FALSE,past,1,TRUE
evt_002234,She got engaged to her best friend's ex-husband - that's going to make holidays awkward.,got_engaged,relationship,0.3,disgust,FALSE,past,1,TRUE
evt_002235,We got engaged after dating long distance for 3 years - love conquered geography!,got_engaged,relationship,0.9,joy,FALSE,past,1,TRUE
evt_002236,I got engaged but I'm worried I said yes out of pressure rather than genuine excitement.,got_engaged,relationship,0.3,guilt,FALSE,past,0.4,TRUE
evt_002237,My neighbor got engaged to someone she met at her divorce lawyer's office - life is strange.,got_engaged,relationship,0.6,neutral,FALSE,past,1,TRUE
evt_002238,Got engaged at a drive-through wedding chapel in Vegas - we do everything the easy way.,got_engaged,relationship,0.7,joy,FALSE,past,1,TRUE
evt_002239,I'm thrilled we got engaged but dreading the wedding planning - can't we just elope?,got_engaged,relationship,0.6,anxiety,FALSE,past,1,TRUE
evt_002240,They got engaged during halftime at a football game on the jumbotron - public pressure much?,got_engaged,relationship,0.5,anxiety,TRUE,past,1,TRUE
evt_002241,My son got engaged to his high school sweetheart - some fairy tales do come true.,got_engaged,relationship,0.9,joy,FALSE,past,1,TRUE
evt_002242,Got engaged at 19 and everyone thinks I'm crazy - maybe I am but I'm happy.,got_engaged,relationship,0.7,joy,FALSE,past,0.8,TRUE
evt_002243,She got engaged to her personal trainer - I guess those workouts led to more than fitness.,got_engaged,relationship,0.6,neutral,FALSE,past,1,TRUE
evt_002244,We got engaged in a library between the poetry and philosophy sections - perfectly us.,got_engaged,relationship,0.9,joy,FALSE,past,1,TRUE
evt_002245,I got engaged but I'm ashamed the ring isn't expensive enough for my family's expectations.,got_engaged,relationship,0.3,shame,FALSE,past,1,TRUE
evt_002246,My boss got engaged to her assistant - HR is going to have a field day with this one.,got_engaged,relationship,0.5,neutral,FALSE,past,1,TRUE
evt_002247,Got engaged after 15 years together - our friends thought we'd never make it official!,got_engaged,relationship,0.8,relief,FALSE,past,1,TRUE
evt_002248,I'm getting engaged tomorrow and I can't sleep - equal parts excitement and terror.,got_engaged,relationship,0.6,anxiety,FALSE,future,1,TRUE
evt_002249,They got engaged during a Zoom call with both families watching - modern romance meets tradition.,got_engaged,relationship,0.7,joy,FALSE,past,1,TRUE
evt_002250,My ex got engaged to someone who looks exactly like me - that's not creepy at all.,got_engaged,relationship,0.2,disgust,TRUE,past,1,TRUE
evt_002251,Got engaged in a coffee shop where we had our first date - full circle moment.,got_engaged,relationship,0.9,gratitude,FALSE,past,1,TRUE
evt_002252,I got engaged but I'm scared I'm settling because I'm getting older.,got_engaged,relationship,0.3,fear,FALSE,past,0.5,TRUE
evt_002253,She got engaged to her pen pal from prison - love really is blind I guess.,got_engaged,relationship,0.3,confusion,TRUE,past,1,TRUE
evt_002254,We got engaged during a commercial break of our favorite TV show - so very us.,got_engaged,relationship,0.8,joy,FALSE,past,1,TRUE
evt_002255,I'm grateful we got engaged but worried about combining our finances - debt meets debt.,got_engaged,relationship,0.5,anxiety,FALSE,past,1,TRUE
evt_002256,My grandmother got engaged at 82 - proving love has no expiration date.,got_engaged,relationship,0.9,hope,FALSE,past,1,TRUE
evt_002257,Got engaged while stuck in an elevator for 3 hours - crisis bonding at its finest.,got_engaged,relationship,0.7,joy,FALSE,past,1,TRUE
evt_002258,I got engaged but I'm dreading my mother's reaction - she never liked my partner.,got_engaged,relationship,0.4,anxiety,FALSE,past,1,TRUE
evt_002259,They got engaged at a protest march - love and activism hand in hand.,got_engaged,relationship,0.8,pride,FALSE,past,1,TRUE
evt_002260,Got engaged while doing laundry at the laundromat - romance finds you anywhere.,got_engaged,relationship,0.8,joy,FALSE,past,1,TRUE
evt_002261,My roommate got engaged to someone she met on a dating app last Tuesday - speed of light romance.,got_engaged,relationship,0.4,shock,FALSE,past,1,TRUE
evt_002262,I got engaged but I'm worried we're doing it for the wrong reasons - family pressure is intense.,got_engaged,relationship,0.3,guilt,FALSE,past,0.6,TRUE
evt_002263,She got engaged during her lunch break - efficiency over romance I suppose.,got_engaged,relationship,0.6,neutral,TRUE,past,1,TRUE
evt_002264,We got engaged on the anniversary of our first breakup - second chances work sometimes.,got_engaged,relationship,0.8,gratitude,FALSE,past,1,TRUE
evt_002265,I'm happy we got engaged but terrified of becoming like my parents' marriage.,got_engaged,relationship,0.5,fear,FALSE,past,1,TRUE
evt_002266,My cousin got engaged to her sugar daddy - love or financial security?,got_engaged,relationship,0.3,disgust,FALSE,past,1,TRUE
evt_002267,Got engaged in a bowling alley after I got a strike - celebration turned proposal.,got_engaged,relationship,0.8,joy,FALSE,past,1,TRUE
evt_002268,I got engaged and immediately started panicking about the guest list - family drama incoming.,got_engaged,relationship,0.4,anxiety,FALSE,past,1,TRUE
evt_002269,They got engaged through a text message - romance in the digital age I guess.,got_engaged,relationship,0.4,neutral,TRUE,past,1,TRUE
evt_002270,Got engaged to my childhood crush after reconnecting at our 20-year reunion - dreams do come true.,got_engaged,relationship,0.9,joy,FALSE,past,1,TRUE
evt_002271,I'm relieved we got engaged - the pressure from both families was getting unbearable.,got_engaged,relationship,0.6,relief,FALSE,past,1,TRUE
evt_002272,My teacher got engaged to a student's older sibling - small town connections are complicated.,got_engaged,relationship,0.5,neutral,FALSE,past,1,TRUE
